episode_id,symbol,event_date,outcome,checkpoint,activated,activation_time,acceptance_eligible,post_activation_bar_n,breakout_hold_ratio,vwap_acceptance_ratio,retest_depth,false_break_duration,dist_to_s1,high_vs_s1,vwap_distance,prev_close_state,open_gap,opening_drawdown,high_progression,cum_volume_relative_d1,missing_reasons
001360:20260612:1874,001360,2026-06-16,FAILED_BREAKOUT,10:30,True,2026-06-16 10:30:00,True,0,,,,0,-0.0037453183520598232,0.001872659176029856,0.04256311109143618,0.06293706293706292,0.003996003996004083,-0.01243781094527363,1.0,0.6566815501422408,
001360:20260612:1874,001360,2026-06-16,FAILED_BREAKOUT,11:30,True,2026-06-16 10:30:00,True,12,0.0,1.0,-0.023408239700374533,12,-0.011704119850187267,0.001872659176029856,0.02533545239195778,0.054445554445554434,0.003996003996004083,-0.01243781094527363,0.9939252336448599,0.6889318165557702,
002038:20260629:558,002038,2026-07-01,SUCCESS,09:45,False,,False,0,,,,0,-0.05582922824302128,-0.0377668308702791,-0.0009781841963741877,-0.030354131534569895,-0.018549747048903775,-0.024054982817869552,0.9931740614334471,0.4320865556005815,
002038:20260629:558,002038,2026-07-01,SUCCESS,10:00,False,,False,0,,,,0,-0.05747126436781602,-0.0377668308702791,-0.002806821326655662,-0.03204047217537931,-0.018549747048903775,-0.024054982817869552,0.9914675767918087,0.45939096317392325,
002038:20260629:558,002038,2026-07-01,SUCCESS,10:30,False,,False,0,,,,0,-0.016420361247947435,-0.016420361247947435,0.03154526392105428,0.010118043844856706,-0.018549747048903775,-0.024054982817869552,1.0,0.6241191275993239,
002038:20260629:558,002038,2026-07-01,SUCCESS,11:30,True,2026-07-01 10:35:00,True,11,1.0,1.0,-0.0049261083743842304,0,0.016420361247947435,0.024630541871921263,0.04065317237648136,0.04384485666104565,-0.018549747048903775,-0.024054982817869552,0.9967948717948717,1.0050186026691876,
002051:20260604:1202,002051,2026-06-10,FAILED_BREAKOUT,09:45,True,2026-06-10 09:35:00,True,2,0.0,0.0,-0.03830480847595752,2,-0.023634881825590814,0.004074979625101838,-2.4309229220698114e-06,-0.02044153720359776,0.0008176614881438837,-0.03594771241830064,0.9724025974025974,0.8238956092496915,
002051:20260604:1202,002051,2026-06-10,FAILED_BREAKOUT,10:00,True,2026-06-10 09:35:00,True,5,0.0,0.2,-0.03830480847595752,5,-0.023634881825590814,0.004074979625101838,-0.0002195709166629145,-0.02044153720359776,0.0008176614881438837,-0.03594771241830064,0.9797077922077922,0.6475770172298149,
002051:20260604:1202,002051,2026-06-10,FAILED_BREAKOUT,10:30,True,2026-06-10 09:35:00,True,11,0.0,0.36363636363636365,-0.03830480847595752,11,-0.030969845150774167,0.004074979625101838,-0.007525667463950336,-0.027800490596892824,0.0008176614881438837,-0.03594771241830064,0.9707792207792209,0.8169954344057786,
002051:20260604:1202,002051,2026-06-10,FAILED_BREAKOUT,11:30,True,2026-06-10 09:35:00,True,23,0.0,0.4782608695652174,-0.03830480847595752,23,-0.023634881825590814,0.004074979625101838,0.00032397467583611395,-0.02044153720359776,0.0008176614881438837,-0.03594771241830064,0.974025974025974,1.0138423802922043,
002068:20260601:1041,002068,2026-06-05,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.027198549410697992,-0.019945602901178527,0.0027628206856877835,0.008458646616541277,-0.0009398496240601295,-0.010348071495766775,0.9981498612395928,0.6732625749884633,
002068:20260601:1041,002068,2026-06-05,FAILED_BREAKOUT,10:00,True,2026-06-05 10:00:00,True,0,,,,0,0.0018132366273799772,0.005439709882139709,0.022251668329709817,0.03853383458646609,-0.0009398496240601295,-0.010348071495766775,1.0,0.9846189940587501,
002068:20260601:1041,002068,2026-06-05,FAILED_BREAKOUT,10:30,True,2026-06-05 10:00:00,True,6,0.0,0.8333333333333334,-0.019945602901178527,6,-0.01903898458748854,0.005439709882139709,-0.0017693898897509497,0.016917293233082775,-0.0009398496240601295,-0.010348071495766775,0.9828674481514879,1.0145314272250563,
002068:20260601:1041,002068,2026-06-05,FAILED_BREAKOUT,11:30,True,2026-06-05 10:00:00,True,18,0.0,0.9444444444444444,-0.020852221214868405,18,-0.011786038077969074,0.005439709882139709,0.003845431108315145,0.02443609022556381,-0.0009398496240601295,-0.010348071495766775,0.9828674481514879,1.1144478446414392,
002106:20260615:1338,002106,2026-06-18,SUCCESS,09:45,True,2026-06-18 09:35:00,True,2,1.0,0.0,0.00426742532005675,0,0.010668563300142209,0.06614509246088196,-0.01553029102782455,0.04948301329394389,0.09601181683899562,-0.04851752021563349,0.9499666444296198,2.185697789508413,
002106:20260615:1338,002106,2026-06-18,SUCCESS,10:00,True,2026-06-18 09:35:00,True,5,0.8,0.0,-0.011379800853485111,1,-0.008534850640113834,0.06614509246088196,-0.02529895327932441,0.02954209748892178,0.09601181683899562,-0.06334231805929913,0.9379586390927285,2.509686953045985,
002106:20260615:1338,002106,2026-06-18,SUCCESS,10:30,True,2026-06-18 09:35:00,True,11,0.9090909090909091,0.0,-0.015647226173541973,1,0.005689900426742556,0.06614509246088196,-0.007465982330929322,0.04431314623338278,0.09601181683899562,-0.06738544474393526,0.9432955303535691,2.175787238577765,
002106:20260615:1338,002106,2026-06-18,SUCCESS,11:30,True,2026-06-18 09:35:00,True,23,0.6521739130434783,0.043478260869565216,-0.015647226173541973,6,0.0014224751066855834,0.06614509246088196,-0.009533792073629144,0.03988183161004444,0.09601181683899562,-0.06738544474393526,0.9412941961307538,1.8791008359425236,
002124:20260701:232,002124,2026-07-06,SUCCESS,09:45,True,2026-07-06 09:35:00,True,2,0.0,0.0,-0.029166666666666563,2,-0.029166666666666563,0.016666666666666607,-0.02062534359493573,0.026431718061673992,0.03964757709251088,-0.012711864406779627,0.9754098360655737,1.8348889051151323,
002124:20260701:232,002124,2026-07-06,SUCCESS,10:00,True,2026-07-06 09:35:00,True,5,0.0,0.2,-0.04583333333333328,5,-0.025000000000000022,0.016666666666666607,-0.010835105914274279,0.03083700440528636,0.03964757709251088,-0.029661016949152463,0.9590163934426229,1.524153440419262,
002124:20260701:232,002124,2026-07-06,SUCCESS,10:30,True,2026-07-06 09:35:00,True,11,0.09090909090909091,0.36363636363636365,-0.04583333333333328,9,-0.004166666666666541,0.02083333333333348,0.00576752957741844,0.052863436123347984,0.03964757709251088,-0.029661016949152463,0.9918367346938776,1.5398673573363535,
002124:20260701:232,002124,2026-07-06,SUCCESS,11:30,True,2026-07-06 09:35:00,True,23,0.08695652173913043,0.43478260869565216,-0.04583333333333328,10,-0.012499999999999956,0.02083333333333348,-0.0031760968876184403,0.04405286343612347,0.03964757709251088,-0.029661016949152463,0.9673469387755101,1.491071189110676,
002129:20260609:981,002129,2026-06-12,FAILED_BREAKOUT,09:45,True,2026-06-12 09:35:00,True,2,1.0,0.0,0.01602262016965117,0,0.016965127238454336,0.049952874646560064,-0.0119828115771623,0.06515301085883496,0.024679170779861703,-0.0019267822736032114,0.9838420107719928,2.589990733450849,
002129:20260609:981,002129,2026-06-12,FAILED_BREAKOUT,10:00,True,2026-06-12 09:35:00,True,5,1.0,0.0,-0.0009425070688029447,0,0.0018850141376061114,0.049952874646560064,-0.022709391491733344,0.04935834155972363,0.024679170779861703,-0.0019267822736032114,0.9605026929982046,2.516161239649618,
002129:20260609:981,002129,2026-06-12,FAILED_BREAKOUT,10:30,True,2026-06-12 09:35:00,True,11,0.45454545454545453,0.0,-0.020735155513666226,6,-0.020735155513666226,0.049952874646560064,-0.038906615656407295,0.02566633761105619,0.024679170779861703,-0.0019267822736032114,0.938061041292639,2.373356984492852,
002129:20260609:981,002129,2026-06-12,FAILED_BREAKOUT,11:30,True,2026-06-12 09:35:00,True,23,0.21739130434782608,0.13043478260869565,-0.03204524033930256,18,-0.020735155513666226,0.049952874646560064,-0.0319408090058001,0.02566633761105619,0.024679170779861703,-0.010597302504817052,0.9371633752244164,2.3121928236727323,
002174:20260615:1109,002174,2026-06-22,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.03020408163265298,-0.020408163265306145,0.005370443197237673,0.0223752151462997,0.0,-0.008605851979345935,0.995,2.208252693080153,
002174:20260615:1109,002174,2026-06-22,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.04081632653061229,-0.020408163265306145,-0.0057697185103712245,0.01118760757314985,0.0,-0.008605851979345935,0.9866666666666667,1.914116996199548,
002174:20260615:1109,002174,2026-06-22,FAILED_BREAKOUT,10:30,False,,False,0,,,,0,-0.04571428571428571,-0.020408163265306145,-0.007882431736168094,0.006024096385542244,0.0,-0.008605851979345935,0.9766666666666667,1.4143223166631171,
002174:20260615:1109,002174,2026-06-22,FAILED_BREAKOUT,11:30,False,,False,0,,,,0,-0.05142857142857149,-0.020408163265306145,-0.01134542094307267,0.0,0.0,-0.008605851979345935,0.9691666666666667,1.3043981139690322,
002208:20260610:1674,002208,2026-06-17,SUCCESS,09:45,False,,False,0,,,,0,-0.05745164960182014,-0.05745164960182014,0.012845770924250877,-0.005402160864345751,-0.009603841536614643,-0.015151515151515138,1.0,0.4827139807652581,
002208:20260610:1674,002208,2026-06-17,SUCCESS,10:00,False,,False,0,,,,0,-0.05346985210466426,-0.0426621160409556,0.009432344077069832,-0.0012004801920768582,-0.009603841536614643,-0.015151515151515138,0.9982174688057043,0.6148553356981068,
002208:20260610:1674,002208,2026-06-17,SUCCESS,10:30,False,,False,0,,,,0,-0.04721274175199086,-0.04152445961319662,0.011467012238466578,0.005402160864345751,-0.009603841536614643,-0.015151515151515138,0.9946587537091989,0.6959054221355945,
002208:20260610:1674,002208,2026-06-17,SUCCESS,11:30,False,,False,0,,,,0,-0.04379977246871447,-0.03412969283276435,0.009761626982160543,0.009003601440576103,-0.009603841536614643,-0.015151515151515138,0.9905771495877503,0.7525357124956142,
002281:20260615:22547,002281,2026-06-18,FAILED_BREAKOUT,09:45,True,2026-06-18 09:35:00,True,2,1.0,0.5,0.005672609400324102,0,0.020867098865477995,0.0284440842787681,0.00961474476870161,0.04111570247933871,-4.1322314049518916e-05,-0.008223480309103692,0.9936175242297691,1.13195534708109,
002281:20260615:22547,002281,2026-06-18,FAILED_BREAKOUT,10:00,True,2026-06-18 09:35:00,True,5,1.0,0.4,0.0011750405186385926,0,0.012560777957860703,0.0284440842787681,0.0011117385379904032,0.03264462809917368,-4.1322314049518916e-05,-0.008223480309103692,0.9922385942794106,1.1536774717218266,
002281:20260615:22547,002281,2026-06-18,FAILED_BREAKOUT,10:30,True,2026-06-18 09:35:00,True,11,1.0,0.36363636363636365,0.0011750405186385926,0,0.06316855753646666,0.0645867098865478,0.040877508058152046,0.08425619834710729,-4.1322314049518916e-05,-0.008223480309103692,1.0,1.1320427067045222,
002281:20260615:22547,002281,2026-06-18,FAILED_BREAKOUT,11:30,True,2026-06-18 09:35:00,True,23,1.0,0.6521739130434783,0.0011750405186385926,0,0.0786061588330631,0.0786061588330631,0.0437608718900615,0.09999999999999987,-4.1322314049518916e-05,-0.008223480309103692,1.0,1.0431248945285494,
002292:20260727:776,002292,2026-07-29,FAILED_BREAKOUT,09:45,True,2026-07-29 09:35:00,True,2,0.0,0.5,-0.018404907975460127,2,-0.015950920245398903,0.0036809815950920033,-0.005036890214537015,0.012626262626262541,0.0,-0.0037878787878787845,0.9926650366748165,0.6197552096498709,
002292:20260727:776,002292,2026-07-29,FAILED_BREAKOUT,10:00,True,2026-07-29 09:35:00,True,5,0.0,0.6,-0.018404907975460127,5,-0.012269938650306678,0.0036809815950920033,-0.0017166452673507138,0.016414141414141437,0.0,-0.0037878787878787845,0.991442542787286,0.6462148165320998,
002292:20260727:776,002292,2026-07-29,FAILED_BREAKOUT,10:30,True,2026-07-29 09:35:00,True,11,0.0,0.6363636363636364,-0.018404907975460127,11,-0.007361963190184118,0.0036809815950920033,0.003136854257874022,0.02146464646464641,0.0,-0.0037878787878787845,0.9902200488997555,0.6563884654452314,
002292:20260727:776,002292,2026-07-29,FAILED_BREAKOUT,11:30,True,2026-07-29 09:35:00,True,23,0.0,0.6521739130434783,-0.018404907975460127,23,-0.004907975460122782,0.0036809815950920033,0.004428783002539571,0.023989898989899006,0.0,-0.0037878787878787845,0.991442542787286,0.7092842535787321,
002317:20260618:2290,002317,2026-06-25,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.05465164789319976,-0.03254067584480591,-0.009178766751487433,-0.022854678740836576,-0.010780508840017244,-0.012641673931996666,0.988788270806382,0.844688715639275,
002317:20260618:2290,002317,2026-06-25,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.07217355027117234,-0.03254067584480591,-0.01987557372932869,-0.040965933592065684,-0.010780508840017244,-0.032258064516129115,0.9702457956015523,0.8469628362164305,
002317:20260618:2290,002317,2026-06-25,FAILED_BREAKOUT,10:30,False,,False,0,,,,0,-0.05757196495619521,-0.03254067584480591,-0.0007493409678863694,-0.02587322121604141,-0.010780508840017244,-0.03661726242371399,0.9775765416127642,0.8195260038995316,
002317:20260618:2290,002317,2026-06-25,FAILED_BREAKOUT,11:30,False,,False,0,,,,0,-0.018773466833541863,-0.0108468919482686,0.029076141220138352,0.014230271668822736,-0.010780508840017244,-0.03661726242371399,1.0,1.0536288017510447,
002346:20260616:1801,002346,2026-06-22,FAILED_BREAKOUT,09:45,True,2026-06-22 09:35:00,True,2,1.0,1.0,0.037558685446009266,0,0.05738132498695858,0.05738132498695858,0.01923882913160857,0.09983722192078126,0.020618556701030855,0.0,1.0,1.9767854264065774,
002346:20260616:1801,002346,2026-06-22,FAILED_BREAKOUT,10:00,True,2026-06-22 09:35:00,True,5,1.0,1.0,0.037558685446009266,0,0.05738132498695858,0.05738132498695858,0.018490704312953632,0.09983722192078126,0.020618556701030855,0.0,1.0,1.5049876047692126,
002346:20260616:1801,002346,2026-06-22,FAILED_BREAKOUT,10:30,True,2026-06-22 09:35:00,True,11,1.0,1.0,0.037558685446009266,0,0.05738132498695858,0.05738132498695858,0.017557248058968966,0.09983722192078126,0.020618556701030855,0.0,1.0,1.259110641792796,
002346:20260616:1801,002346,2026-06-22,FAILED_BREAKOUT,11:30,True,2026-06-22 09:35:00,True,23,1.0,1.0,0.037558685446009266,0,0.05738132498695858,0.05738132498695858,0.016712000508815716,0.09983722192078126,0.020618556701030855,0.0,1.0,1.0740451173699967,
002370:20260629:537,002370,2026-07-01,SUCCESS,09:45,False,,False,0,,,,0,-0.06445993031358888,-0.03658536585365857,-0.004189733174477572,-0.018281535648994485,0.005484460694698434,-0.029090909090909167,0.9819168173598553,0.3742247886375701,
002370:20260629:537,002370,2026-07-01,SUCCESS,10:00,False,,False,0,,,,0,-0.060975609756097615,-0.03658536585365857,-5.8360965165094036e-05,-0.014625228519195677,0.005484460694698434,-0.029090909090909167,0.9801084990958409,0.42187483432707634,
002370:20260629:537,002370,2026-07-01,SUCCESS,10:30,False,,False,0,,,,0,-0.03310104529616731,-0.03310104529616731,0.02601900967688886,0.014625228519195677,0.005484460694698434,-0.029090909090909167,1.0,0.5222777757013107,
002370:20260629:537,002370,2026-07-01,SUCCESS,11:30,True,2026-07-01 10:45:00,True,9,0.0,1.0,-0.019163763066202155,9,-0.005226480836237002,0.0034843205574912606,0.030288914397073263,0.04387568555758681,0.005484460694698434,-0.029090909090909167,0.9930555555555556,0.907453204435516,
002378:20260611:3363,002378,2026-06-16,FAILED_BREAKOUT,09:45,True,2026-06-16 09:40:00,True,1,1.0,1.0,0.015255128879537061,0,0.023934771173066638,0.031036296685954756,0.028780501952649695,0.040909090909091006,-0.02887700534759352,-0.008535242290748979,1.0,1.2291862924694086,
002378:20260611:3363,002378,2026-06-16,FAILED_BREAKOUT,10:00,True,2026-06-16 09:40:00,True,4,1.0,1.0,0.015255128879537061,0,0.03261441346659644,0.048921620199894766,0.026674207746616885,0.04973262032085568,-0.02887700534759352,-0.008535242290748979,1.0,1.2427211969426861,
002378:20260611:3363,002378,2026-06-16,FAILED_BREAKOUT,10:30,True,2026-06-16 09:40:00,True,10,1.0,1.0,0.0034192530247236785,0,0.011572856391372843,0.048921620199894766,0.003602638384374357,0.028342245989304793,-0.02887700534759352,-0.008535242290748979,0.9746740220661985,1.1055042125969639,
002378:20260611:3363,002378,2026-06-16,FAILED_BREAKOUT,11:30,True,2026-06-16 09:40:00,True,22,0.9545454545454546,0.7727272727272727,-0.0034192530247239006,1,0.021041557075223594,0.048921620199894766,0.012866365668192214,0.03796791443850278,-0.02887700534759352,-0.008535242290748979,0.9759277833500501,1.012577484860958,
002392:20260618:881,002392,2026-06-24,FAILED_BREAKOUT,09:45,True,2026-06-24 09:35:00,True,2,0.0,0.0,-0.012779552715655007,2,-0.009584664536741228,0.022364217252396124,-0.0074933396448997325,0.027624309392265234,-0.0044198895027625085,0.0,0.9812500000000001,2.2564567341029913,
002392:20260618:881,002392,2026-06-24,FAILED_BREAKOUT,10:00,True,2026-06-24 09:35:00,True,5,0.0,0.0,-0.051118210862619806,5,-0.024494142705005384,0.022364217252396124,-0.0162541914868789,0.012154696132596676,-0.0044198895027625085,-0.011098779134295134,0.9572916666666667,2.222416892514623,
002392:20260618:881,002392,2026-06-24,FAILED_BREAKOUT,10:30,True,2026-06-24 09:35:00,True,11,0.0,0.18181818181818182,-0.06283280085197018,11,-0.04579339723109688,0.022364217252396124,-0.031148470785748672,-0.009944751381215422,-0.0044198895027625085,-0.023307436182019914,0.9343750000000001,2.2207980220838133,
002392:20260618:881,002392,2026-06-24,FAILED_BREAKOUT,11:30,True,2026-06-24 09:35:00,True,23,0.0,0.08695652173913043,-0.06389776357827492,23,-0.04472843450479236,0.022364217252396124,-0.02516876399784007,-0.008839779005524906,-0.0044198895027625085,-0.02441731409544956,0.9343750000000001,1.9279971032999714,
002403:20260701:981,002403,2026-07-03,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.018761726078799223,-0.016885553470919246,0.011547190171965704,0.023483365949119372,0.0,-0.007827788649706457,1.0,0.7332042935069506,
002403:20260701:981,002403,2026-07-03,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.025328330206378924,-0.012195121951219634,0.0016531185660808578,0.016634050880626194,0.0,-0.007827788649706457,0.9933523266856602,0.867367420240862,
002403:20260701:981,002403,2026-07-03,FAILED_BREAKOUT,10:30,False,,False,0,,,,0,-0.015947467166979368,-0.008442776735459678,0.007241728542080272,0.02641878669275921,0.0,-0.007827788649706457,0.9971617786187321,0.918597840014644,
002403:20260701:981,002403,2026-07-03,FAILED_BREAKOUT,11:30,False,,False,0,,,,0,-0.010318949343339545,-0.008442776735459678,0.012209860838549913,0.03228962818003911,0.0,-0.007827788649706457,0.9981078524124882,0.8139100253637699,
002427:20260624:474,002427,2026-06-26,FAILED_BREAKOUT,09:45,True,2026-06-26 09:40:00,True,1,0.0,0.0,-0.040000000000000036,1,-0.038000000000000034,0.014000000000000012,-0.01466257953155492,0.03218884120171661,-0.0042918454935623185,-0.006465517241379226,1.0,1.6313160508100257,
002427:20260624:474,002427,2026-06-26,FAILED_BREAKOUT,10:00,True,2026-06-26 09:40:00,True,4,0.0,0.0,-0.04600000000000004,4,-0.03599999999999992,0.014000000000000012,-0.009008451714157872,0.03433476394849788,-0.0042918454935623185,-0.006465517241379226,0.9506903353057199,1.582941860016852,
002427:20260624:474,002427,2026-06-26,FAILED_BREAKOUT,10:30,True,2026-06-26 09:40:00,True,10,0.0,0.0,-0.04600000000000004,10,-0.04200000000000004,0.014000000000000012,-0.013596669410561368,0.027896995708154515,-0.0042918454935623185,-0.006465517241379226,0.9487179487179486,1.447733776539245,
002427:20260624:474,002427,2026-06-26,FAILED_BREAKOUT,11:30,True,2026-06-26 09:40:00,True,22,0.0,0.045454545454545456,-0.05399999999999994,22,-0.03200000000000003,0.014000000000000012,-0.000980597072187006,0.03862660944205998,-0.0042918454935623185,-0.006465517241379226,0.9546351084812622,1.2435218086985433,
002428:20260611:8824,002428,2026-06-15,FAILED_BREAKOUT,09:45,True,2026-06-15 09:35:00,True,2,1.0,1.0,-0.026687598116169498,0,0.017268445839874413,0.02103610675039258,0.01872621725447665,0.05354433123780611,0.029698677650119132,-0.021052631578947323,1.0,0.9636953362088986,
002428:20260611:8824,002428,2026-06-15,FAILED_BREAKOUT,10:00,True,2026-06-15 09:35:00,True,5,1.0,1.0,-0.026687598116169498,0,0.012140240711669303,0.03275771847200426,0.006784077956408785,0.04823325384782118,0.029698677650119132,-0.021052631578947323,0.9915889744629103,0.9528174409958519,
002428:20260611:8824,002428,2026-06-15,FAILED_BREAKOUT,10:30,True,2026-06-15 09:35:00,True,11,1.0,1.0,-0.026687598116169498,0,0.03976975405546823,0.03987441130298275,0.02945336647613539,0.07684803815304564,0.029698677650119132,-0.021052631578947323,1.0,0.9216151849123535,
002428:20260611:8824,002428,2026-06-15,FAILED_BREAKOUT,11:30,True,2026-06-15 09:35:00,True,23,1.0,0.9130434782608695,-0.026687598116169498,0,0.0288854003139718,0.04604918890633192,0.014488847959999829,0.06557554736613924,0.029698677650119132,-0.021052631578947323,0.9854927463731865,0.8204501763532549,
002428:20260615:10149,002428,2026-06-22,FAILED_BREAKOUT,09:45,True,2026-06-22 09:35:00,True,2,1.0,1.0,0.05048968336978232,0,0.05048968336978232,0.05048968336978232,0.016875463700420257,0.09996017522899248,0.06481481481481488,-0.01449275362318836,1.0,0.8146771496355666,
002428:20260615:10149,002428,2026-06-22,FAILED_BREAKOUT,10:00,True,2026-06-22 09:35:00,True,5,1.0,1.0,0.05048968336978232,0,0.05048968336978232,0.05048968336978232,0.015772262764059075,0.09996017522899248,0.06481481481481488,-0.01449275362318836,1.0,0.6133362716471085,
002428:20260615:10149,002428,2026-06-22,FAILED_BREAKOUT,10:30,True,2026-06-22 09:35:00,True,11,1.0,1.0,0.05048968336978232,0,0.05048968336978232,0.05048968336978232,0.014244942908848701,0.09996017522899248,0.06481481481481488,-0.01449275362318836,1.0,0.5121819273503342,
002428:20260615:10149,002428,2026-06-22,FAILED_BREAKOUT,11:30,True,2026-06-22 09:35:00,True,23,1.0,1.0,0.05048968336978232,0,0.05048968336978232,0.05048968336978232,0.011158139247295917,0.09996017522899248,0.06481481481481488,-0.01449275362318836,1.0,0.533224306412112,
002440:20260622:1099,002440,2026-06-25,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.02864363942712722,-0.020219039595619104,0.014882848454437436,-0.0008665511265164572,-0.029462738301559765,-0.02589285714285705,0.997420464316423,1.4428912109822232,
002440:20260622:1099,002440,2026-06-25,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.03875315922493672,-0.020219039595619104,0.0022738601973077976,-0.011265164644713943,-0.029462738301559765,-0.02589285714285705,0.9888220120378332,1.258611753885235,
002440:20260622:1099,002440,2026-06-25,FAILED_BREAKOUT,10:30,False,,False,0,,,,0,-0.018534119629317503,-0.018534119629317503,0.019958184077241592,0.00953206239168125,-0.029462738301559765,-0.02589285714285705,1.0,1.20447099682482,
002440:20260622:1099,002440,2026-06-25,FAILED_BREAKOUT,11:30,False,,False,0,,,,0,-0.03285593934288111,-0.010951979780960297,0.00016154998648132413,-0.005199306759098632,-0.029462738301559765,-0.02589285714285705,0.9778534923339012,1.3820246724141412,
002442:20260618:548,002442,2026-06-23,FAILED_BREAKOUT,09:45,True,2026-06-23 09:35:00,True,2,1.0,1.0,0.006825938566553003,0,0.017064846416382284,0.03924914675767921,0.010280184475413678,0.05673758865248235,-0.007092198581560294,-0.008928571428571397,0.9950738916256158,2.247287288291451,
002442:20260618:548,002442,2026-06-23,FAILED_BREAKOUT,10:00,True,2026-06-23 09:35:00,True,5,0.8,0.4,-0.011945392491467643,1,-0.008532423208191253,0.03924914675767921,-0.01441876698143818,0.03014184397163122,-0.007092198581560294,-0.008928571428571397,0.9655172413793104,2.0962095875139353,
002442:20260618:548,002442,2026-06-23,FAILED_BREAKOUT,10:30,True,2026-06-23 09:35:00,True,11,0.9090909090909091,0.6363636363636364,-0.011945392491467643,1,0.022184300341296925,0.03924914675767921,0.014545673593917341,0.06205673758865249,-0.007092198581560294,-0.008928571428571397,0.9885057471264367,1.9143090340507873,
002442:20260618:548,002442,2026-06-23,FAILED_BREAKOUT,11:30,True,2026-06-23 09:35:00,True,23,0.9565217391304348,0.8260869565217391,-0.011945392491467643,1,0.015358361774743923,0.04095563139931735,0.0047400281421863255,0.054964539007092306,-0.007092198581560294,-0.008928571428571397,0.9754098360655739,1.877125524333589,
002472:20260630:4151,002472,2026-07-03,SUCCESS,09:45,False,,False,0,,,,0,-0.014715719063545185,-0.011817168338907447,0.005417669354364163,0.03392606457650893,0.02480112306972382,-0.013242009132420018,0.9970667870036101,1.2109661805096037,
002472:20260630:4151,002472,2026-07-03,SUCCESS,10:00,True,2026-07-03 09:55:00,True,1,1.0,1.0,-0.0033444816053511683,0,0.0020066889632106566,0.0033444816053511683,0.014909936221027209,0.05147402901263454,0.02480112306972382,-0.013242009132420018,1.0,1.6366046523867166,
002472:20260630:4151,002472,2026-07-03,SUCCESS,10:30,True,2026-07-03 09:55:00,True,7,1.0,0.8571428571428571,-0.0033444816053511683,0,0.04816053511705687,0.04816053511705687,0.03921986574069569,0.09990641085634056,0.02480112306972382,-0.013242009132420018,1.0,1.8002446317900433,
002472:20260630:4151,002472,2026-07-03,SUCCESS,11:30,True,2026-07-03 09:55:00,True,19,1.0,0.8947368421052632,-0.0033444816053511683,0,0.04816053511705687,0.04816053511705687,0.030414861886562505,0.09990641085634056,0.02480112306972382,-0.013242009132420018,1.0,1.9848647479023895,
002490:20260608:823,002490,2026-06-12,SUCCESS,09:45,True,2026-06-12 09:35:00,True,2,0.0,1.0,-0.02677532013969741,2,-0.0011641443538998875,0.002328288707799775,0.03251344361586472,0.002336448598130758,-0.06191588785046742,0.0,0.9965156794425087,0.9269835605865208,
002490:20260608:823,002490,2026-06-12,SUCCESS,10:00,True,2026-06-12 09:35:00,True,5,0.6,0.8,-0.02677532013969741,2,0.07450523864959258,0.07450523864959258,0.08899697740453072,0.07827102803738306,-0.06191588785046742,0.0,1.0,1.2984637230716845,
002490:20260608:823,002490,2026-06-12,SUCCESS,10:30,True,2026-06-12 09:35:00,True,11,0.8181818181818182,0.9090909090909091,-0.02677532013969741,2,0.015133876600698537,0.07450523864959258,0.0212123562963753,0.01869158878504673,-0.06191588785046742,0.0,0.9588299024918743,1.4401711064239333,
002490:20260608:823,002490,2026-06-12,SUCCESS,11:30,True,2026-06-12 09:35:00,True,23,0.9130434782608695,0.9565217391304348,-0.02677532013969741,2,0.011641443538998875,0.07450523864959258,0.016114720620743483,0.015186915887850372,-0.06191588785046742,0.0,0.9414951245937161,1.5398767087448493,
002497:20260624:2360,002497,2026-07-02,FAILED_BREAKOUT,09:45,False,,False,0,,,,0,-0.06188340807174886,-0.04529147982062787,-0.005034515220274649,-0.003809523809523707,-0.0019047619047618536,-0.011927480916030575,0.9891968060122123,0.9852064391116411,
002497:20260624:2360,002497,2026-07-02,FAILED_BREAKOUT,10:00,False,,False,0,,,,0,-0.0556053811659194,-0.04529147982062787,0.002093162420043093,0.0028571428571428914,-0.0019047619047618536,-0.011927480916030575,0.9920150305307657,0.8137573004542504,
002497:20260624:2360,002497,2026-07-02,FAILED_BREAKOUT,10:30,False,,False,0,,,,0,-0.06457399103139017,-0.04529147982062787,-0.00405553691827365,-0.00666666666666671,-0.0019047619047618536,-0.015744274809160408,0.9816815406294035,0.8573085166951337,
002497:20260624:2360,002497,2026-07-02,FAILED_BREAKOUT,11:30,False,,False,0,,,,0,-0.03991031390134536,-0.03452914798206275,0.016497377222288057,0.0195238095238095,-0.0019047619047618536,-0.015744274809160408,0.9944263817928471,0.777286058643104,
