episode_id,symbol,anchor_date,candidate_date,outcome_3d,outcome_event_date,legacy_event_mapping_status,asl_5m_coverage_status,eligible_r8,missing_reason,s1_price,s1_source,s1_source_sha,event_date_source,event_date_source_sha
605186:20240717:2130,605186,2024-07-17,2024-07-18,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600272:20240717:939,600272,2024-07-17,2024-07-18,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603577:20240715:734,603577,2024-07-15,2024-07-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002613:20240717:377,002613,2024-07-17,2024-07-18,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002636:20240716:707,002636,2024-07-16,2024-07-18,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002685:20240718:273,002685,2024-07-18,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002038:20240718:749,002038,2024-07-18,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601020:20240718:1361,601020,2024-07-18,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605001:20240718:531,605001,2024-07-18,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002889:20240718:1683,002889,2024-07-18,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000953:20240718:276,000953,2024-07-18,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600561:20240718:471,600561,2024-07-18,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000572:20240718:327,000572,2024-07-18,2024-07-19,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600662:20240717:446,600662,2024-07-17,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002607:20240718:158,002607,2024-07-18,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000637:20240717:337,000637,2024-07-17,2024-07-19,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002248:20240718:649,002248,2024-07-18,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605111:20240719:3540,605111,2024-07-19,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000042:20240712:415,000042,2024-07-12,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600207:20240719:389,600207,2024-07-19,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002279:20240718:485,002279,2024-07-18,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002321:20240719:156,002321,2024-07-19,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002272:20240719:457,002272,2024-07-19,2024-07-22,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002631:20240711:356,002631,2024-07-11,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000008:20240719:205,000008,2024-07-19,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002562:20240719:350,002562,2024-07-19,2024-07-22,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000890:20240718:255,000890,2024-07-18,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601188:20240718:348,601188,2024-07-18,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600250:20240718:902,600250,2024-07-18,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603121:20240719:736,603121,2024-07-19,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000972:20240718:240,000972,2024-07-18,2024-07-22,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001212:20240719:2034,001212,2024-07-19,2024-07-22,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000158:20240722:612,000158,2024-07-22,2024-07-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600520:20240719:1624,600520,2024-07-19,2024-07-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605222:20240722:1587,605222,2024-07-22,2024-07-23,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000410:20240722:625,000410,2024-07-22,2024-07-23,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603863:20240722:1947,603863,2024-07-22,2024-07-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002531:20240722:848,002531,2024-07-22,2024-07-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605218:20240719:1620,605218,2024-07-19,2024-07-23,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002576:20240719:1136,002576,2024-07-19,2024-07-23,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603680:20240718:722,603680,2024-07-18,2024-07-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000679:20240722:309,000679,2024-07-22,2024-07-23,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600460:20240719:2013,600460,2024-07-19,2024-07-23,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002077:20240719:1167,002077,2024-07-19,2024-07-23,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600732:20240723:996,600732,2024-07-23,2024-07-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600844:20240722:248,600844,2024-07-22,2024-07-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002337:20240722:385,002337,2024-07-22,2024-07-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603223:20240722:722,603223,2024-07-22,2024-07-24,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000503:20240723:740,000503,2024-07-23,2024-07-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
003029:20240722:1788,003029,2024-07-22,2024-07-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603324:20240722:2283,603324,2024-07-22,2024-07-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002058:20240722:889,002058,2024-07-22,2024-07-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603535:20240722:1562,603535,2024-07-22,2024-07-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603106:20240722:437,603106,2024-07-22,2024-07-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603122:20240723:553,603122,2024-07-23,2024-07-24,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603131:20240722:1366,603131,2024-07-22,2024-07-24,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002715:20240723:1192,002715,2024-07-23,2024-07-24,UNKNOWN,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600679:20240723:977,600679,2024-07-23,2024-07-25,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002638:20240723:158,002638,2024-07-23,2024-07-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603508:20240724:1902,603508,2024-07-24,2024-07-25,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000550:20240723:2472,000550,2024-07-23,2024-07-25,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002796:20240724:818,002796,2024-07-24,2024-07-25,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600869:20240724:329,600869,2024-07-24,2024-07-25,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603686:20240723:990,603686,2024-07-23,2024-07-25,UNKNOWN,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603912:20240724:622,603912,2024-07-24,2024-07-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002777:20240723:1559,002777,2024-07-23,2024-07-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603211:20240723:1473,603211,2024-07-23,2024-07-25,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600592:20240724:862,600592,2024-07-24,2024-07-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002905:20240724:633,002905,2024-07-24,2024-07-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600689:20240724:732,600689,2024-07-24,2024-07-25,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601188:20240723:378,601188,2024-07-23,2024-07-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600604:20240724:369,600604,2024-07-24,2024-07-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002682:20240723:404,002682,2024-07-23,2024-07-25,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000068:20240723:276,000068,2024-07-23,2024-07-25,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002158:20240725:1717,002158,2024-07-25,2024-07-26,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002829:20240725:1747,002829,2024-07-25,2024-07-26,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603051:20240725:2393,603051,2024-07-25,2024-07-26,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002670:20240725:928,002670,2024-07-25,2024-07-26,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600396:20240725:246,600396,2024-07-25,2024-07-26,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002272:20240724:488,002272,2024-07-24,2024-07-26,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000572:20240725:360,000572,2024-07-25,2024-07-26,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001239:20240724:1540,001239,2024-07-24,2024-07-26,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601865:20240725:1898,601865,2024-07-25,2024-07-26,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603109:20240725:1320,603109,2024-07-25,2024-07-26,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002101:20240725:1022,002101,2024-07-25,2024-07-26,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600322:20240725:130,600322,2024-07-25,2024-07-26,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603806:20240725:1478,603806,2024-07-25,2024-07-26,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002283:20240726:437,002283,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600152:20240725:490,600152,2024-07-25,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002645:20240726:644,002645,2024-07-26,2024-07-29,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002035:20240726:630,002035,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000521:20240726:752,000521,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002813:20240726:2836,002813,2024-07-26,2024-07-29,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600336:20240726:443,600336,2024-07-26,2024-07-29,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002347:20240726:383,002347,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002713:20240723:238,002713,2024-07-23,2024-07-29,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002973:20240725:982,002973,2024-07-25,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000921:20240726:2829,000921,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000338:20240726:1414,000338,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603598:20240726:1285,603598,2024-07-26,2024-07-29,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002647:20240725:340,002647,2024-07-25,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002868:20240725:1340,002868,2024-07-25,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002888:20240726:1407,002888,2024-07-26,2024-07-29,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603335:20240726:424,603335,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601388:20240726:223,601388,2024-07-26,2024-07-29,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000951:20240726:1496,000951,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000913:20240726:1509,000913,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001269:20240725:2714,001269,2024-07-25,2024-07-29,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603085:20240726:803,603085,2024-07-26,2024-07-29,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603100:20240726:1792,603100,2024-07-26,2024-07-30,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002418:20240726:185,002418,2024-07-26,2024-07-30,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000697:20240729:633,000697,2024-07-29,2024-07-30,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002085:20240729:1284,002085,2024-07-29,2024-07-30,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000757:20240729:307,000757,2024-07-29,2024-07-30,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600653:20240729:133,600653,2024-07-29,2024-07-30,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605218:20240729:1723,605218,2024-07-29,2024-07-30,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002668:20240726:840,002668,2024-07-26,2024-07-30,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002331:20240726:761,002331,2024-07-26,2024-07-30,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600444:20240726:1188,600444,2024-07-26,2024-07-30,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002075:20240729:430,002075,2024-07-29,2024-07-30,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603188:20240726:253,603188,2024-07-26,2024-07-30,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600844:20240729:270,600844,2024-07-29,2024-07-30,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000701:20240729:378,000701,2024-07-29,2024-07-30,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603826:20240729:2834,603826,2024-07-29,2024-07-30,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603863:20240729:2115,603863,2024-07-29,2024-07-30,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600230:20240730:1027,600230,2024-07-30,2024-07-31,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000560:20240730:266,000560,2024-07-30,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603657:20240726:1100,603657,2024-07-26,2024-07-31,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603955:20240730:859,603955,2024-07-30,2024-07-31,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002952:20240729:2009,002952,2024-07-29,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002607:20240730:160,002607,2024-07-30,2024-07-31,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603516:20240730:3168,603516,2024-07-30,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603773:20240722:2096,603773,2024-07-22,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002471:20240730:219,002471,2024-07-30,2024-07-31,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001229:20240730:2756,001229,2024-07-30,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002343:20240729:518,002343,2024-07-29,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601038:20240726:1531,601038,2024-07-26,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603261:20240729:3183,603261,2024-07-29,2024-07-31,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603569:20240729:725,603569,2024-07-29,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002829:20240730:2015,002829,2024-07-30,2024-07-31,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603900:20240730:501,603900,2024-07-30,2024-07-31,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600076:20240730:154,600076,2024-07-30,2024-07-31,NO_LAUNCH,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601798:20240729:539,601798,2024-07-29,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002638:20240729:166,002638,2024-07-29,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605008:20240730:1228,605008,2024-07-30,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
001314:20240729:3557,001314,2024-07-29,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605178:20240730:1348,605178,2024-07-30,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603739:20240730:1315,603739,2024-07-30,2024-07-31,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603389:20240730:531,603389,2024-07-30,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603268:20240730:1278,603268,2024-07-30,2024-07-31,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601020:20240730:1319,601020,2024-07-30,2024-07-31,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
003000:20240731:1128,003000,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000567:20240731:547,000567,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603882:20240731:2913,603882,2024-07-31,2024-08-01,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
003021:20240731:4477,003021,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600604:20240730:409,600604,2024-07-30,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600733:20240731:959,600733,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603107:20240731:1749,603107,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002928:20240731:629,002928,2024-07-31,2024-08-01,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600609:20240730:422,600609,2024-07-30,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
600819:20240730:482,600819,2024-07-30,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002670:20240731:1027,002670,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603032:20240731:1367,603032,2024-07-31,2024-08-01,SUCCESS,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601162:20240731:253,601162,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603416:20240731:3199,603416,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601929:20240731:110,601929,2024-07-31,2024-08-01,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
000521:20240731:825,000521,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002009:20240731:1150,002009,2024-07-31,2024-08-01,FAILED_BREAKOUT,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
002513:20240730:392,002513,2024-07-30,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
605198:20240730:2506,605198,2024-07-30,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
603499:20240730:1480,603499,2024-07-30,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
601136:20240731:2052,601136,2024-07-31,2024-08-01,STRUCTURE_FAIL,,NOT_IN_LEGACY_EVENT_SET,NOT_AVAILABLE,False,,,,,,
