episode_id,symbol,name,anchor_date,candidate_date,outcome_3d,outcome_reason_3d,outcome_5d,outcome_reason_5d,time_to_s1_10d,time_to_invalid_10d,first_event_type_10d,first_event_date_10d,window_incomplete_5d,window_incomplete_10d,first_event_right_censored_10d,candidate_reconciliation_status,feature_3d_has_provisional,label_5d_has_provisional,s1_price,invalid_price,data_quality,quality_flags,feature_snapshot_id,label_snapshot_id_5d
002570:20241120:461,002570,,2024-11-20,2024-11-21,FAILED_BREAKOUT,S1 touched but close 4.61 < S1 4.92,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 4.61 < S1 4.92,1.0,,S1_FIRST,2024-11-22,False,False,False,CONFIRMED,False,False,4.92,4.55,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600481:20241121:677,600481,,2024-11-21,2024-11-22,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-25,False,False,False,CONFIRMED,False,False,7.5,6.19,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600279:20241120:593,600279,,2024-11-20,2024-11-22,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-25,False,False,False,CONFIRMED,False,False,6.12,5.52,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002401:20241120:1793,002401,,2024-11-20,2024-11-22,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-25,False,False,False,CONFIRMED,False,False,18.3,16.83,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600666:20241120:284,600666,,2024-11-20,2024-11-22,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,10.0,1.0,INVALID_FIRST,2024-11-25,False,False,False,CONFIRMED,False,False,2.96,2.54,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002840:20241121:1301,002840,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,3.0,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,13.5,12.35,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002843:20241121:1944,002843,,2024-11-21,2024-11-25,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 19.36 < S1 20.11,5.0,,S1_FIRST,2024-12-02,False,False,False,CONFIRMED,False,False,20.11,14.7,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603665:20241121:1717,603665,,2024-11-21,2024-11-25,FAILED_BREAKOUT,S1 touched but close 17.30 < S1 17.53,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 17.30 < S1 17.53,1.0,5.0,S1_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,17.53,16.17,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603637:20241120:837,603637,镇海股份,2024-11-20,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,8.86,7.66,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002201:20241121:617,002201,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2024-11-27,False,False,False,CONFIRMED,False,False,6.47,5.71,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600490:20241122:345,600490,,2024-11-22,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,3.54,3.26,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
601512:20241121:870,601512,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,9.2,8.25,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600966:20241120:595,600966,,2024-11-20,2024-11-25,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,6.15,5.21,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002950:20241121:956,002950,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,10.52,9.51,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000534:20241121:1286,000534,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2024-11-27,False,False,False,CONFIRMED,False,False,13.08,11.6,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002184:20241121:1322,002184,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,7.0,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,12.5,11.41,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603353:20241120:1641,603353,,2024-11-20,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,8.0,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,17.14,14.91,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002713:20241121:476,002713,东易日盛,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,6.0,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,5.05,4.42,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000795:20241122:1198,000795,,2024-11-22,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,15.88,11.92,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600382:20241121:480,600382,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,4.55,4.2,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000957:20241121:1280,000957,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,5.0,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,13.09,11.99,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
601606:20241122:1365,601606,长城军工,2024-11-22,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,15.4,13.58,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600839:20241121:1341,600839,,2024-11-21,2024-11-25,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,14.36,6.61,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002915:20241120:1253,002915,,2024-11-20,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,6.0,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,13.01,12.07,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000813:20241121:326,000813,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,9.0,2.0,INVALID_FIRST,2024-11-27,False,False,False,CONFIRMED,False,False,3.36,3.06,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002331:20241121:880,002331,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2024-11-27,False,False,False,CONFIRMED,False,False,9.42,8.31,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603025:20241120:1606,603025,,2024-11-20,2024-11-25,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,1.0,,S1_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,15.27,14.31,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600860:20241121:1109,600860,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,10.0,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,11.77,10.51,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002245:20241121:1189,002245,蔚蓝锂芯,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,13.08,11.83,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603278:20241121:790,603278,,2024-11-21,2024-11-25,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,1.0,INVALID_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,7.47,6.94,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002734:20241121:846,002734,,2024-11-21,2024-11-25,FAILED_BREAKOUT,S1 close accepted but volume < signal-day volume,FAILED_BREAKOUT,FAILED_EXPANSION: S1 close accepted but volume < signal-day volume,1.0,,S1_FIRST,2024-11-26,False,False,False,CONFIRMED,False,False,8.85,7.99,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000796:20241125:492,000796,,2024-11-25,2024-11-26,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,5.0,1.0,INVALID_FIRST,2024-11-27,False,False,False,CONFIRMED,False,False,5.78,4.9,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000716:20241125:629,000716,,2024-11-25,2024-11-26,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,3.0,1.0,INVALID_FIRST,2024-11-27,False,False,False,CONFIRMED,False,False,7.79,6.16,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002272:20241121:1198,002272,,2024-11-21,2024-11-26,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,12.3,6.39,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603223:20241125:925,603223,,2024-11-25,2024-11-26,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,1.0,INVALID_FIRST,2024-11-27,False,False,False,CONFIRMED,False,False,9.94,9.2,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002796:20241126:1302,002796,,2024-11-26,2024-11-27,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,,,NONE,,False,False,False,CONFIRMED,False,False,13.65,11.93,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600843:20241125:1601,600843,,2024-11-25,2024-11-27,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,3.0,1.0,INVALID_FIRST,2024-11-29,False,False,False,CONFIRMED,False,False,17.19,14.92,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002614:20241125:713,002614,,2024-11-25,2024-11-27,UNKNOWN,pattern_3d AMBIGUOUS (same-day S1/invalid order unknown),UNKNOWN,pattern AMBIGUOUS (same-day S1/invalid order unknown),1.0,1.0,AMBIGUOUS,2024-11-28,False,False,False,CONFIRMED,False,False,7.4,7.09,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603520:20241125:1049,603520,,2024-11-25,2024-11-27,UNKNOWN,pattern_3d AMBIGUOUS (same-day S1/invalid order unknown),UNKNOWN,pattern AMBIGUOUS (same-day S1/invalid order unknown),1.0,1.0,AMBIGUOUS,2024-11-28,False,False,False,CONFIRMED,False,False,11.17,10.44,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000995:20241126:1480,000995,,2024-11-26,2024-11-27,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,2.0,1.0,INVALID_FIRST,2024-11-28,False,False,False,CONFIRMED,False,False,15.4,14.38,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
001339:20241125:4128,001339,,2024-11-25,2024-11-27,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,2.0,INVALID_FIRST,2024-11-29,False,False,False,CONFIRMED,False,False,43.28,39.4,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
003030:20241125:1614,003030,祖名股份,2024-11-25,2024-11-27,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,NO_LAUNCH,no S1 and no invalid touch within 5 sessions,9.0,,S1_FIRST,2024-12-10,False,False,False,CONFIRMED,False,False,17.15,15.45,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002716:20241126:392,002716,,2024-11-26,2024-11-27,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,10.0,1.0,INVALID_FIRST,2024-11-28,False,False,False,CONFIRMED,False,False,4.03,3.65,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
603121:20241125:942,603121,,2024-11-25,2024-11-27,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,1.0,INVALID_FIRST,2024-11-28,False,False,False,CONFIRMED,False,False,9.8,8.76,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002998:20241125:728,002998,,2024-11-25,2024-11-27,FAILED_BREAKOUT,S1 touched but close 6.75 < S1 6.87,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 6.75 < S1 6.87,2.0,,S1_FIRST,2024-11-29,False,False,False,CONFIRMED,False,False,6.87,6.42,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002486:20241125:245,002486,,2024-11-25,2024-11-27,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,1.0,,S1_FIRST,2024-11-28,False,False,False,CONFIRMED,False,False,2.58,2.31,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600545:20241126:220,600545,,2024-11-26,2024-11-27,NO_LAUNCH,no S1 and no invalid touch within 3 sessions,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,4.0,,S1_FIRST,2024-12-03,False,False,False,CONFIRMED,False,False,2.33,2.05,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002899:20241125:2101,002899,,2024-11-25,2024-11-27,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,1.0,INVALID_FIRST,2024-11-28,False,False,False,CONFIRMED,False,False,21.9,20.9,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600509:20241126:719,600509,,2024-11-26,2024-11-27,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,,2.0,INVALID_FIRST,2024-11-29,False,False,False,CONFIRMED,False,False,7.52,6.99,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002570:20241126:528,002570,,2024-11-26,2024-11-27,FAILED_BREAKOUT,S1 touched but close 5.08 < S1 5.39,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 5.08 < S1 5.39,1.0,,S1_FIRST,2024-11-28,False,False,False,CONFIRMED,False,False,5.39,4.77,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
000595:20241126:878,000595,新能股份,2024-11-26,2024-11-27,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,2.0,INVALID_FIRST,2024-11-29,False,False,False,CONFIRMED,False,False,9.62,8.74,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002769:20241125:779,002769,,2024-11-25,2024-11-27,STRUCTURE_FAIL,invalid first within 3 sessions,STRUCTURE_FAIL,invalid first within 5 sessions,4.0,2.0,INVALID_FIRST,2024-11-29,False,False,False,CONFIRMED,False,False,8.57,7.14,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
600293:20241125:327,600293,三峡新材,2024-11-25,2024-11-27,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,SUCCESS,S1 first + close>=S1 + volume>=signal-day volume,2.0,,S1_FIRST,2024-11-29,False,False,False,CONFIRMED,False,False,3.59,3.15,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
002426:20241125:297,002426,,2024-11-25,2024-11-27,FAILED_BREAKOUT,S1 touched but close 3.00 < S1 3.09,FAILED_BREAKOUT,FAILED_ACCEPTANCE: S1 touched but close 3.00 < S1 3.09,1.0,,S1_FIRST,2024-11-28,False,False,False,CONFIRMED,False,False,3.09,2.77,PARTIAL,"[""INFERRED_LIMIT_ANCHOR"", ""MISSING_SCORE_FIELD:amplitude_contraction"", ""MISSING_SCORE_FIELD:b2_quality""]",snap-2026-07-31-b5f84004de8a,snap-2026-08-06-e798f88ff67b
