CHECKPOINT,feature,group,success_n,control_n,success_median,success_p25,success_p75,control_median,control_p25,control_p75,median_diff,rank_biserial,boot_ci_lo,boot_ci_hi,missingness,success_rate,control_rate,risk_ratio,odds_ratio,or_ci_lo,or_ci_hi
0945,dist_D1_close_to_support_pct,STRUCTURE_FAIL,40,51,0.6732,-0.2964,3.1082,0.7866,-0.6988,4.4425,-0.1134,0.0265,-2.1346,2.0619,0.0,,,,,,
0945,dist_D1_close_to_support_pct,ALL_CONTROL,40,160,0.6732,-0.2964,3.1082,0.6419,-0.2886,4.8383,0.0313,0.0537,-1.4222,2.0902,0.0,,,,,,
0945,dist_D1_close_to_invalid_pct,FAILED_BREAKOUT,40,97,1.8796,0.4904,4.1686,0.9183,0.4875,5.307,0.9613,-0.0119,-1.4637,2.5018,0.0,,,,,,
0945,dist_D1_close_to_invalid_pct,NO_LAUNCH,40,12,1.8796,0.4904,4.1686,6.9767,3.3286,14.1151,-5.0971,0.4375,-13.2495,0.0176,0.0,,,,,,
0945,dist_D1_close_to_invalid_pct,STRUCTURE_FAIL,40,51,1.8796,0.4904,4.1686,2.1254,0.4792,4.9866,-0.2458,0.0098,-2.0201,2.2019,0.0,,,,,,
0945,dist_D1_close_to_invalid_pct,ALL_CONTROL,40,160,1.8796,0.4904,4.1686,1.6545,0.4867,5.74,0.2251,0.0288,-1.7035,2.226,0.0,,,,,,
0945,pullback_volume_dry_up_pre_D0,FAILED_BREAKOUT,25,35,1.231,1.0324,1.4271,1.2824,1.0119,1.5483,-0.0514,0.0949,-0.2766,0.1581,0.375,,,,,,
0945,pullback_volume_dry_up_pre_D0,NO_LAUNCH,25,9,1.231,1.0324,1.4271,0.9015,0.6461,1.0816,0.3295,-0.4222,-0.1115,0.6398,0.375,,,,,,
0945,pullback_volume_dry_up_pre_D0,STRUCTURE_FAIL,25,20,1.231,1.0324,1.4271,1.0961,0.9382,1.4599,0.1349,-0.084,-0.1624,0.3217,0.375,,,,,,
0945,pullback_volume_dry_up_pre_D0,ALL_CONTROL,25,64,1.231,1.0324,1.4271,1.1586,0.9361,1.477,0.0724,-0.0337,-0.1702,0.2573,0.375,,,,,,
0945,probe_count_pre_D0,FAILED_BREAKOUT,40,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.108,0.0,0.5,0.0,,,,,,
0945,probe_count_pre_D0,NO_LAUNCH,40,12,0.0,0.0,1.0,0.5,0.0,1.25,-0.5,0.1854,-1.5,0.0,0.0,,,,,,
0945,probe_count_pre_D0,STRUCTURE_FAIL,40,51,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0608,0.0,0.5,0.0,,,,,,
0945,probe_count_pre_D0,ALL_CONTROL,40,160,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0709,0.0,0.5,0.0,,,,,,
0945,closest_high_to_s1_pre_D0_pct,FAILED_BREAKOUT,25,35,-2.2685,-6.2017,0.0,0.0,-4.1989,0.2021,-2.2685,0.2183,-5.2386,2.0274,0.375,,,,,,
0945,closest_high_to_s1_pre_D0_pct,NO_LAUNCH,25,9,-2.2685,-6.2017,0.0,-2.4513,-8.0537,-1.1155,0.1828,-0.3067,-3.1298,10.9155,0.375,,,,,,
0945,closest_high_to_s1_pre_D0_pct,STRUCTURE_FAIL,25,20,-2.2685,-6.2017,0.0,-2.157,-5.4459,0.0,-0.1115,0.008,-4.2453,4.6295,0.375,,,,,,
0945,closest_high_to_s1_pre_D0_pct,ALL_CONTROL,25,64,-2.2685,-6.2017,0.0,-1.336,-5.2344,0.0,-0.9325,0.0787,-3.935,2.482,0.375,,,,,,
0945,pre_D0_min_low,FAILED_BREAKOUT,25,35,14.61,7.6,23.3,21.05,10.91,69.99,-6.44,0.2983,-26.27,2.2215,0.375,,,,,,
0945,pre_D0_min_low,NO_LAUNCH,25,9,14.61,7.6,23.3,16.4,9.74,43.3,-1.79,0.2044,-49.42,8.9295,0.375,,,,,,
0945,pre_D0_min_low,STRUCTURE_FAIL,25,20,14.61,7.6,23.3,13.965,10.37,24.52,0.645,0.072,-6.731,7.0,0.375,,,,,,
0945,pre_D0_min_low,ALL_CONTROL,25,64,14.61,7.6,23.3,17.35,10.0625,45.79,-2.74,0.2144,-11.7,4.5722,0.375,,,,,,
0945,d0_open,FAILED_BREAKOUT,40,97,14.0,8.6625,20.8425,18.89,11.2,35.03,-4.89,0.2799,-10.1028,-0.599,0.0,,,,,,
0945,d0_open,NO_LAUNCH,40,12,14.0,8.6625,20.8425,12.22,9.69,31.44,1.78,0.1333,-25.5562,6.6677,0.0,,,,,,
0945,d0_open,STRUCTURE_FAIL,40,51,14.0,8.6625,20.8425,14.12,9.405,22.735,-0.12,0.0706,-5.6779,4.53,0.0,,,,,,
0945,d0_open,ALL_CONTROL,40,160,14.0,8.6625,20.8425,16.845,10.53,30.8325,-2.845,0.2022,-7.8068,1.9355,0.0,,,,,,
0945,prev_close,FAILED_BREAKOUT,40,97,13.91,8.515,20.5575,18.74,11.39,35.55,-4.83,0.283,-9.8569,-0.4948,0.0,,,,,,
0945,prev_close,NO_LAUNCH,40,12,13.91,8.515,20.5575,12.215,9.78,31.85,1.695,0.1458,-26.227,6.5784,0.0,,,,,,
0945,prev_close,STRUCTURE_FAIL,40,51,13.91,8.515,20.5575,14.25,9.495,22.525,-0.34,0.0721,-5.5991,4.55,0.0,,,,,,
0945,prev_close,ALL_CONTROL,40,160,13.91,8.515,20.5575,16.985,10.715,30.855,-3.075,0.2055,-7.8555,1.7076,0.0,,,,,,
0945,anchor_volume,FAILED_BREAKOUT,40,97,34400680.0,20753255.25,88258304.0,23968869.0,10048904.0,59367293.0,10431811.0,-0.2124,-783196.0,29472921.8,0.0,,,,,,
0945,anchor_volume,NO_LAUNCH,40,12,34400680.0,20753255.25,88258304.0,32472144.5,9585006.25,36957980.0,1928535.5,-0.2833,-9125916.0,36104441.0,0.0,,,,,,
0945,anchor_volume,STRUCTURE_FAIL,40,51,34400680.0,20753255.25,88258304.0,23851203.0,9866050.0,60878530.0,10549477.0,-0.2196,-6820401.675,29799121.975,0.0,,,,,,
0945,anchor_volume,ALL_CONTROL,40,160,34400680.0,20753255.25,88258304.0,24103611.0,9934030.5,58467182.0,10297069.0,-0.22,-667990.8875,36267876.3125,0.0,,,,,,
0945,price_to_s1_pct,FAILED_BREAKOUT,40,97,-6.6982,-9.6784,-4.7764,-6.4755,-9.1644,-4.9282,-0.2227,-0.0082,-2.1942,1.9667,0.0,,,,,,
0945,price_to_s1_pct,NO_LAUNCH,40,12,-6.6982,-9.6784,-4.7764,-11.2983,-14.9185,-7.569,4.6001,-0.5125,-0.0433,8.646,0.0,,,,,,
0945,price_to_s1_pct,STRUCTURE_FAIL,40,51,-6.6982,-9.6784,-4.7764,-8.7273,-11.559,-5.9669,2.029,-0.2559,-0.4194,4.0837,0.0,,,,,,
0945,price_to_s1_pct,ALL_CONTROL,40,160,-6.6982,-9.6784,-4.7764,-7.6797,-10.6369,-5.3282,0.9814,-0.125,-1.3115,2.5829,0.0,,,,,,
0945,session_high_to_s1_pct,FAILED_BREAKOUT,40,97,-4.4213,-8.3865,-3.1372,-4.5429,-6.7085,-3.2262,0.1216,0.0366,-1.728,1.3534,0.0,,,,,,
0945,session_high_to_s1_pct,NO_LAUNCH,40,12,-4.4213,-8.3865,-3.1372,-8.2934,-12.9741,-7.0024,3.8721,-0.5042,1.1835,8.4337,0.0,,,,,,
0945,session_high_to_s1_pct,STRUCTURE_FAIL,40,51,-4.4213,-8.3865,-3.1372,-6.754,-8.9926,-4.0725,2.3327,-0.2284,-0.5938,4.1056,0.0,,,,,,
0945,session_high_to_s1_pct,ALL_CONTROL,40,160,-4.4213,-8.3865,-3.1372,-5.2981,-8.1922,-3.6364,0.8768,-0.0884,-1.3277,2.0782,0.0,,,,,,
0945,best_distance_to_s1_so_far_pct,FAILED_BREAKOUT,40,97,-6.3561,-9.7591,-4.3446,-6.1768,-8.7329,-4.665,-0.1793,0.0258,-2.1133,1.6968,0.0,,,,,,
0945,best_distance_to_s1_so_far_pct,NO_LAUNCH,40,12,-6.3561,-9.7591,-4.3446,-10.1332,-15.7311,-7.7166,3.777,-0.4833,0.448,9.4608,0.0,,,,,,
0945,best_distance_to_s1_so_far_pct,STRUCTURE_FAIL,40,51,-6.3561,-9.7591,-4.3446,-9.1236,-11.7904,-5.8078,2.7675,-0.2882,0.3545,4.2503,0.0,,,,,,
0945,best_distance_to_s1_so_far_pct,ALL_CONTROL,40,160,-6.3561,-9.7591,-4.3446,-7.427,-9.9626,-5.0361,1.0709,-0.1125,-0.9196,2.5575,0.0,,,,,,
0945,s1_cross_count_so_far,FAILED_BREAKOUT,40,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0945,s1_cross_count_so_far,NO_LAUNCH,40,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0945,s1_cross_count_so_far,STRUCTURE_FAIL,40,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0945,s1_cross_count_so_far,ALL_CONTROL,40,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0945,s1_reject_count_so_far,FAILED_BREAKOUT,40,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0945,s1_reject_count_so_far,NO_LAUNCH,40,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0945,s1_reject_count_so_far,STRUCTURE_FAIL,40,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0945,s1_reject_count_so_far,ALL_CONTROL,40,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0945,price_to_support_pct,FAILED_BREAKOUT,40,97,2.3163,0.1061,3.8614,1.6267,-0.2495,3.7593,0.6896,-0.0851,-0.7843,1.974,0.0,,,,,,
0945,price_to_support_pct,NO_LAUNCH,40,12,2.3163,0.1061,3.8614,6.4389,2.0603,12.0241,-4.1226,0.4,-10.5858,1.0489,0.0,,,,,,
0945,price_to_support_pct,STRUCTURE_FAIL,40,51,2.3163,0.1061,3.8614,2.7521,0.5373,4.0784,-0.4358,0.0206,-1.6063,1.5584,0.0,,,,,,
0945,price_to_support_pct,ALL_CONTROL,40,160,2.3163,0.1061,3.8614,2.0846,0.2629,4.2001,0.2318,-0.015,-1.0488,1.645,0.0,,,,,,
0945,price_to_invalid_pct,FAILED_BREAKOUT,40,97,2.9351,0.8218,4.8921,2.8384,0.3252,4.454,0.0967,-0.1082,-0.7063,1.9814,0.0,,,,,,
0945,price_to_invalid_pct,NO_LAUNCH,40,12,2.9351,0.8218,4.8921,7.3537,2.5469,13.1879,-4.4187,0.4042,-10.701,1.3531,0.0,,,,,,
0945,price_to_invalid_pct,STRUCTURE_FAIL,40,51,2.9351,0.8218,4.8921,3.4215,1.0501,4.7928,-0.4864,-0.0049,-1.5503,1.7823,0.0,,,,,,
0945,price_to_invalid_pct,ALL_CONTROL,40,160,2.9351,0.8218,4.8921,3.0947,0.8472,4.9965,-0.1596,-0.0369,-0.8878,1.6677,0.0,,,,,,
0945,session_low_to_support_pct,FAILED_BREAKOUT,40,97,-0.3256,-1.3591,1.4781,-0.7619,-2.5742,1.4957,0.4363,-0.1644,-0.3823,2.0644,0.0,,,,,,
0945,session_low_to_support_pct,NO_LAUNCH,40,12,-0.3256,-1.3591,1.4781,2.9715,0.4889,9.2139,-3.2971,0.4292,-9.7965,0.088,0.0,,,,,,
0945,session_low_to_support_pct,STRUCTURE_FAIL,40,51,-0.3256,-1.3591,1.4781,-0.6488,-2.4314,1.3776,0.3232,-0.1456,-0.8403,2.3187,0.0,,,,,,
0945,session_low_to_support_pct,ALL_CONTROL,40,160,-0.3256,-1.3591,1.4781,-0.6411,-2.4638,1.5867,0.3155,-0.1139,-0.4374,1.6821,0.0,,,,,,
0945,minutes_since_support_touch,FAILED_BREAKOUT,21,60,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-0.0484,0.0,0.0,0.475,,,,,,
0945,minutes_since_support_touch,STRUCTURE_FAIL,21,30,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-0.0175,0.0,0.0,0.475,,,,,,
0945,minutes_since_support_touch,ALL_CONTROL,21,93,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-0.0353,0.0,0.0,0.475,,,,,,
0945,minutes_from_support_low_to_reclaim,FAILED_BREAKOUT,12,39,5.0,5.0,5.0,5.0,5.0,5.0,0.0,-0.1282,0.0,0.0,0.7,,,,,,
0945,minutes_from_support_low_to_reclaim,STRUCTURE_FAIL,12,18,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.1111,0.0,0.0,0.7,,,,,,
0945,minutes_from_support_low_to_reclaim,ALL_CONTROL,12,58,5.0,5.0,5.0,5.0,5.0,5.0,0.0,-0.0517,0.0,0.0,0.7,,,,,,
0945,price_after_support_reclaim_pct,FAILED_BREAKOUT,12,39,1.9754,0.311,3.2824,1.2765,0.6542,1.9624,0.6989,-0.0983,-1.068,2.0892,0.7,,,,,,
0945,price_after_support_reclaim_pct,STRUCTURE_FAIL,12,18,1.9754,0.311,3.2824,2.7532,1.4478,3.5902,-0.7778,0.2685,-2.7325,0.6815,0.7,,,,,,
0945,price_after_support_reclaim_pct,ALL_CONTROL,12,58,1.9754,0.311,3.2824,1.5224,0.9056,3.0099,0.453,0.0172,-1.3678,1.8311,0.7,,,,,,
0945,drawdown_from_open_pct,FAILED_BREAKOUT,40,97,-1.6087,-2.0582,-0.8649,-1.8667,-3.3124,-0.823,0.258,-0.1629,-0.1836,0.7742,0.0,,,,,,
0945,drawdown_from_open_pct,NO_LAUNCH,40,12,-1.6087,-2.0582,-0.8649,-1.1302,-2.7729,-0.5944,-0.4785,0.0167,-1.0695,1.2459,0.0,,,,,,
0945,drawdown_from_open_pct,STRUCTURE_FAIL,40,51,-1.6087,-2.0582,-0.8649,-1.5909,-2.7915,-0.8674,-0.0178,-0.1029,-0.4661,0.6136,0.0,,,,,,
0945,drawdown_from_open_pct,ALL_CONTROL,40,160,-1.6087,-2.0582,-0.8649,-1.7669,-3.1394,-0.7954,0.1582,-0.1303,-0.2396,0.5385,0.0,,,,,,
0945,session_low_pct_vs_prev_close,FAILED_BREAKOUT,40,97,-1.1671,-2.7725,0.0,-2.2011,-3.6518,-0.9759,1.0339,-0.3067,0.0206,1.9606,0.0,,,,,,
0945,session_low_pct_vs_prev_close,NO_LAUNCH,40,12,-1.1671,-2.7725,0.0,-2.0547,-3.7798,-1.3485,0.8876,-0.4083,-0.2174,3.0076,0.0,,,,,,
0945,session_low_pct_vs_prev_close,STRUCTURE_FAIL,40,51,-1.1671,-2.7725,0.0,-2.3985,-3.3885,-1.2023,1.2313,-0.3147,0.2353,2.0579,0.0,,,,,,
0945,session_low_pct_vs_prev_close,ALL_CONTROL,40,160,-1.1671,-2.7725,0.0,-2.2046,-3.5225,-1.0921,1.0375,-0.3169,0.1685,1.8646,0.0,,,,,,
0945,recovery_from_session_low_pct,FAILED_BREAKOUT,40,97,1.7566,0.7962,3.07,2.3001,1.1498,3.7787,-0.5435,0.1216,-1.3816,0.7271,0.0,,,,,,
0945,recovery_from_session_low_pct,NO_LAUNCH,40,12,1.7566,0.7962,3.07,1.9104,1.2424,3.2907,-0.1539,0.0813,-1.8119,1.3745,0.0,,,,,,
0945,recovery_from_session_low_pct,STRUCTURE_FAIL,40,51,1.7566,0.7962,3.07,2.5547,1.371,4.1697,-0.7981,0.2402,-1.7973,0.576,0.0,,,,,,
0945,recovery_from_session_low_pct,ALL_CONTROL,40,160,1.7566,0.7962,3.07,2.3758,1.2056,3.8721,-0.6192,0.1564,-1.4448,0.5871,0.0,,,,,,
0945,recovery_fraction_of_drawdown,FAILED_BREAKOUT,38,85,1.2054,0.4092,1.8889,0.76,0.3469,1.9615,0.4454,-0.0895,-0.2788,0.7732,0.05,,,,,,
0945,recovery_fraction_of_drawdown,NO_LAUNCH,38,12,1.2054,0.4092,1.8889,2.0417,0.8116,3.5584,-0.8363,0.2018,-2.4302,0.3767,0.05,,,,,,
0945,recovery_fraction_of_drawdown,STRUCTURE_FAIL,38,47,1.2054,0.4092,1.8889,1.4754,0.5076,3.2063,-0.27,0.0913,-1.1735,0.5383,0.05,,,,,,
0945,recovery_fraction_of_drawdown,ALL_CONTROL,38,144,1.2054,0.4092,1.8889,0.9936,0.3754,2.4564,0.2118,-0.0062,-0.5793,0.6272,0.05,,,,,,
0945,minutes_low_to_open_reclaim,FAILED_BREAKOUT,24,55,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0182,0.0,0.0,0.4,,,,,,
0945,minutes_low_to_open_reclaim,NO_LAUNCH,24,9,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.1111,0.0,0.0,0.4,,,,,,
0945,minutes_low_to_open_reclaim,STRUCTURE_FAIL,24,32,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0625,0.0,0.0,0.4,,,,,,
0945,minutes_low_to_open_reclaim,ALL_CONTROL,24,96,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0417,0.0,0.0,0.4,,,,,,
0945,minutes_low_to_prev_close_reclaim,FAILED_BREAKOUT,24,55,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0545,0.0,0.0,0.4,,,,,,
0945,minutes_low_to_prev_close_reclaim,NO_LAUNCH,24,8,5.0,5.0,5.0,5.0,5.0,6.25,0.0,0.25,-5.0,0.0,0.4,,,,,,
0945,minutes_low_to_prev_close_reclaim,STRUCTURE_FAIL,24,27,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.1481,0.0,0.0,0.4,,,,,,
0945,minutes_low_to_prev_close_reclaim,ALL_CONTROL,24,90,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.1,0.0,0.0,0.4,,,,,,
0945,price_vs_vwap_pct,FAILED_BREAKOUT,40,97,0.1134,-0.8415,0.6399,-0.0586,-0.88,0.785,0.1719,0.0082,-0.5572,0.5831,0.0,,,,,,
0945,price_vs_vwap_pct,NO_LAUNCH,40,12,0.1134,-0.8415,0.6399,0.0698,-0.5375,0.6116,0.0435,0.1,-0.9809,0.7017,0.0,,,,,,
0945,price_vs_vwap_pct,STRUCTURE_FAIL,40,51,0.1134,-0.8415,0.6399,0.237,-0.5008,1.2036,-0.1236,0.1593,-0.8973,0.327,0.0,,,,,,
0945,price_vs_vwap_pct,ALL_CONTROL,40,160,0.1134,-0.8415,0.6399,0.0198,-0.7305,0.8731,0.0936,0.0633,-0.7126,0.4527,0.0,,,,,,
0945,minutes_low_to_vwap_reclaim,FAILED_BREAKOUT,9,28,5.0,5.0,10.0,5.0,5.0,5.0,0.0,-0.3294,0.0,5.0,0.775,,,,,,
0945,minutes_low_to_vwap_reclaim,STRUCTURE_FAIL,9,16,5.0,5.0,10.0,5.0,5.0,5.0,0.0,-0.3889,0.0,5.0,0.775,,,,,,
0945,minutes_low_to_vwap_reclaim,ALL_CONTROL,9,47,5.0,5.0,10.0,5.0,5.0,5.0,0.0,-0.3357,0.0,5.0,0.775,,,,,,
0945,pct_bars_above_vwap_since_low,FAILED_BREAKOUT,40,97,50.0,0.0,100.0,50.0,0.0,100.0,0.0,-0.0057,-33.34,33.34,0.0,,,,,,
0945,pct_bars_above_vwap_since_low,NO_LAUNCH,40,12,50.0,0.0,100.0,66.67,50.0025,75.0025,-16.67,0.0875,-50.005,33.33,0.0,,,,,,
0945,pct_bars_above_vwap_since_low,STRUCTURE_FAIL,40,51,50.0,0.0,100.0,66.67,16.665,100.0,-16.67,0.0691,-50.005,25.4165,0.0,,,,,,
0945,pct_bars_above_vwap_since_low,ALL_CONTROL,40,160,50.0,0.0,100.0,66.67,0.0,100.0,-16.67,0.0252,-50.005,33.33,0.0,,,,,,
0945,vwap_rebreak_count_after_low,FAILED_BREAKOUT,40,97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.118,0.0,0.0,0.0,,,,,,
0945,vwap_rebreak_count_after_low,NO_LAUNCH,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1833,-1.0,0.0,0.0,,,,,,
0945,vwap_rebreak_count_after_low,STRUCTURE_FAIL,40,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461,0.0,0.0,0.0,,,,,,
0945,vwap_rebreak_count_after_low,ALL_CONTROL,40,160,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,,,,,,
0945,vwap_reclaim_count_after_low,FAILED_BREAKOUT,40,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,,,,,,
0945,vwap_reclaim_count_after_low,NO_LAUNCH,40,12,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.025,-0.5,0.0,0.0,,,,,,
